CustomerID,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,TotalTransactions,Age,LastLoginIP,SupportTicketsCount,SatisfactionScore,RFMSegment,AgeCategory,SpendingCategory,LoyaltyLevel,ChurnRiskCategory,BasketSizeCategory,ProductDiversity,AccountStatus,Country,Churn,RegistrationDate_day,RegistrationDate_month,RegistrationDate_year,Gender_encoded,Region_encoded,FavoriteSeason_encoded,PreferredTimeOfDay_encoded,WeekendPreference_encoded,CustomerType_encoded,MonetaryPerDay,AvgBasketValue,TenureRatio,ProductDiversityPerTrans,ReturnIntensity
13468,18.48611111111111,13.850907820424943,-19.9,163.2,2581,8.434640522875817,-3,64,373,3,10,12,0.0620915032679738,4.487804878048781,1,4,0,4,306,77.0,36.148.63.80,1.0,1.0,3,6,3,3,0,1,2,Active,United Kingdom,0,19,11,2010,0,0,1,0,1,4,1885.5833333333333,137.96951219512195,0.005376344086021506,4.487804878048781,0.5359477124183006
17760,11.5036,9.749326421177344,2.25,30.6,239,9.56,1,72,373,4,10,11,0.0,12.5,1,0,0,0,25,24.0,191.197.88.30,2.0,4.0,1,1,1,2,0,1,2,Active,United Kingdom,0,9,7,2010,1,0,0,0,0,0,12.503913043478262,143.79500000000002,0.0625,12.5,0.0
16928,13.05868544600939,14.25893189652838,-29.9,75.0,2094,9.830985915492958,-16,60,373,1,13,6,0.0751173708920187,3.789473684210526,1,4,0,4,213,61.0,158.103.249.112,0.0,5.0,3,5,3,2,2,1,2,Active,United Kingdom,0,31,12,2009,1,0,3,1,1,0,34.339506172839506,146.39473684210526,0.27303754266211605,3.789473684210526,0.3568075117370874
16048,27.07666666666667,23.92909108177743,-12.75,50.400000000000006,143,15.88888888888889,-1,24,373,2,15,12,0.0,3.0,1,1,0,1,9,49.1499509964064,239.229.225.84,1.0,3.0,1,0,1,2,2,2,1,Pending,United Kingdom,0,5,10,2010,1,0,1,2,0,0,2.801034482758621,81.23,0.2986111111111111,3.0,0.3333333333333333
16274,5.342537313432834,5.06367256328172,0.85,29.95,155,2.313432835820896,1,12,373,2,15,12,0.0,64.0,1,0,0,0,67,49.1499509964064,246.150.105.250,0.0,5.0,1,0,1,0,3,0,2,Active,United Kingdom,1,18,8,2010,1,0,1,2,0,2,0.957085561497326,357.94999999999993,373.0,64.0,0.0
14496,28.35842105263158,30.674277726379927,9.95,122.04,159,8.368421052631579,1,36,373,1,9,2,0.0,8.0,1,0,0,0,19,64.0,189.21.37.246,2.0,5.0,1,5,2,1,3,1,1,Active,United Kingdom,1,17,9,2010,1,0,1,0,0,2,1.7214376996805114,269.40500000000003,5.032258064516129,8.0,0.0
14696,15.5712030075188,8.063297791169678,-5.95,51.0,1626,12.225563909774436,-2,48,373,0,13,12,0.1203007518796992,13.0,1,3,0,3,133,52.0,27.102.163.38,2.0,4.0,3,4,3,3,0,1,2,Active,United Kingdom,0,12,9,2010,0,0,1,1,1,3,414.1940000000001,230.1077777777778,0.01084010840108401,13.0,0.20300751879699241
16539,30.86244444444444,22.47097250348825,9.9,70.8,477,10.6,2,24,373,2,15,12,0.0,9.0,1,0,0,0,45,31.0,232.60.70.32,3.0,5.0,3,2,2,3,0,1,2,Active,United Kingdom,0,6,2,2010,1,0,1,2,0,0,347.2025,347.2025,0.008086253369272238,9.0,0.0
17025,39.75222222222222,28.00574127646766,10.4,90.0,235,26.11111111111111,3,72,373,2,15,12,0.0,2.6666666666666665,1,0,0,0,9,49.1499509964064,80.220.208.155,2.0,5.0,1,0,1,2,2,2,1,Active,United Kingdom,0,20,12,2010,-1,0,1,2,0,0,5.770483870967742,119.25666666666666,0.19488817891373802,2.6666666666666665,0.0
13777,117.57237442922376,185.71522702617065,-46.5,1383.12,12804,58.465753424657535,-20,504,373,3,10,12,0.0228310502283105,0.975609756097561,1,22,0,22,219,53.0,245.131.177.213,0.0,4.0,3,4,3,3,0,2,2,Active,United Kingdom,0,25,12,2009,1,0,1,0,1,4,12874.175,628.0085365853658,0.002680965147453083,0.975609756097561,4.1187214611872145
17690,18.40484496124031,20.305655481377563,-8.25,250.0,1767,6.848837209302325,-5,50,373,2,12,6,0.2441860465116279,11.625,1,2,0,2,258,67.0,102.254.102.30,1.0,4.0,3,6,3,2,0,1,2,Active,United Kingdom,0,14,12,2010,1,0,3,1,1,4,153.17580645161289,296.778125,0.08746355685131195,11.625,0.1240310077519376
12947,13.663009708737864,21.216575920586774,-130.0,130.0,1157,11.233009708737864,-2,48,373,1,10,4,0.0,7.545454545454546,1,6,0,6,103,49.1499509964064,22.19.31.20,1.0,1.0,2,0,2,2,3,1,2,Suspended,United Kingdom,1,17,12,2010,1,0,2,0,0,1,9.70544827586207,127.93545454545456,0.6260869565217392,7.545454545454546,0.640776699029126
17460,12.233243243243244,19.663950385025505,-35.400000000000006,50.400000000000006,176,4.756756756756757,-12,25,373,3,10,9,0.0,2.25,1,8,0,8,37,49.1499509964064,239.147.130.40,4.0,5.0,2,0,1,2,2,0,1,Active,United Kingdom,0,11,11,2010,-1,0,0,0,0,0,5.657875000000001,56.57875000000001,0.2677966101694915,2.25,1.7297297297297296
18229,44.37134146341463,40.77111211955727,8.5,272.0,2488,15.170731707317072,2,100,373,2,10,9,0.1890243902439024,3.3,1,0,0,0,164,19.0,167.91.72.109,0.0,5.0,3,1,3,2,0,2,2,Active,United Kingdom,0,28,7,2010,0,0,0,0,1,4,559.7615384615384,363.84499999999997,0.03314917127071823,3.3,0.0
14142,14.17318181818182,5.99713533706571,5.04,25.200000000000003,313,14.227272727272728,2,36,373,2,16,12,0.0,22.0,1,0,0,0,22,79.0,182.27.79.140,2.0,5.0,1,6,1,0,3,1,2,Active,United Kingdom,1,10,12,2009,-1,0,1,2,0,2,0.833716577540107,311.81,373.0,22.0,0.0
17069,17.241688311688314,11.515352968698732,-17.34,63.75,1482,9.623376623376624,-6,25,373,0,17,11,0.0,8.538461538461538,1,11,0,11,154,49.1499509964064,239.78.199.17,0.0,2.0,3,0,3,2,0,1,2,Active,United Kingdom,0,15,3,2010,-1,0,0,2,0,4,91.5593103448276,204.24769230769232,0.08092485549132948,8.538461538461538,0.9285714285714282
13065,14.704285714285714,4.704480212088693,5.04,23.4,74,5.285714285714286,1,12,373,2,16,12,0.0,14.0,1,0,0,0,14,71.0,218.229.84.138,1.0,4.0,0,6,1,0,3,1,1,Active,United Kingdom,1,26,10,2010,-1,0,1,2,0,2,0.550427807486631,205.86,373.0,14.0,0.0
14606,4.210585909417685,7.45829292703506,-55.1,139.29999999999998,5978,2.1488138030194106,-38,96,373,2,12,12,0.1373112868439971,6.5,1,82,0,82,2782,49.1499509964064,147.210.158.158,1.0,5.0,3,0,3,3,0,0,2,Active,United Kingdom,0,24,11,2010,0,0,1,1,1,4,5856.925,91.514453125,0.002680965147453083,6.5,3.7728253055355774
16835,18.085,3.396898094831028,12.6,22.5,61,6.1,2,10,373,2,13,8,0.0,5.0,1,0,0,0,10,49.1499509964064,153.88.74.127,2.0,1.0,0,0,1,2,3,1,1,Active,United Kingdom,1,9,2,2010,-1,0,3,1,0,1,1.401937984496124,90.425,0.5224489795918368,5.0,0.0
15235,15.716853146853149,5.708313731863454,5.04,35.400000000000006,1324,9.258741258741258,1,25,373,3,9,12,0.0279720279720279,11.0,1,0,0,0,143,49.1499509964064,194.102.96.163,3.0,5.0,2,0,3,1,3,1,2,Suspended,United Kingdom,1,10,5,2010,0,0,1,0,1,2,10.262602739726029,187.29250000000002,1.3974358974358974,11.0,0.0
13576,51.56384615384616,73.19332074818502,-4.2,244.08,2640,20.307692307692307,-2,96,373,2,14,11,0.1,3.9,1,4,0,4,130,49.1499509964064,51.101.71.71,1.0,2.0,3,0,3,2,0,2,2,Active,United Kingdom,0,21,12,2010,1,0,0,2,1,4,609.3909090909092,335.1650000000001,0.027548209366391185,3.9,0.6153846153846141
18011,3.671071428571429,2.630702397805595,0.85,12.75,71,2.5357142857142856,1,14,373,2,17,12,0.0,28.0,1,0,0,0,28,49.1499509964064,155.10.97.171,2.0,3.0,0,0,1,0,3,0,2,Active,United Kingdom,1,24,12,2010,-1,0,1,2,0,2,0.27483957219251337,102.79,373.0,28.0,0.0
13090,53.971366459627326,91.07089621894096,-144.33,612.0,2194,13.627329192546584,-20,96,373,4,10,11,0.0683229813664596,5.444444444444445,1,6,0,6,161,35.0,183.199.134.6,1.0,2.0,3,3,3,2,0,1,2,Active,United Kingdom,0,15,12,2010,0,0,0,0,1,4,868.939,482.7438888888889,0.024657534246575342,5.444444444444445,0.6708074534161488
15694,81.31139240506329,83.39076401134197,-55.8,406.8,1665,21.075949367088608,-12,192,373,3,9,12,0.0379746835443038,2.8,1,1,0,1,79,43.0,77.176.77.2,0.0,4.0,3,3,3,3,0,2,2,Active,United Kingdom,0,26,4,2010,-1,0,1,0,1,4,3211.7999999999997,428.23999999999995,0.002680965147453083,2.8,0.189873417721518
14741,23.734576271186445,16.43983988952509,9.96,93.6,841,14.254237288135592,2,144,373,0,8,12,0.2203389830508474,5.833333333333333,1,0,0,0,59,49.1499509964064,211.51.189.147,2.0,5.0,3,0,2,2,0,1,2,Active,United Kingdom,0,16,2,2010,0,0,1,0,1,3,107.71846153846153,233.39,0.03314917127071823,5.833333333333333,0.0
13715,9.758703703703704,7.592635277256777,-12.9,35.400000000000006,555,5.138888888888889,-4,32,373,2,12,1,0.287037037037037,11.125,1,3,0,3,108,49.1499509964064,242.121.128.230,5.0,4.0,2,0,2,1,3,1,2,Active,United Kingdom,1,11,2,2010,-1,0,1,1,1,2,3.737375886524823,131.7425,3.0543478260869565,11.125,0.2222222222222216
14092,18.72396313364056,10.744982892913557,-5.9,71.4,2061,9.497695852534562,-2,30,373,2,12,12,0.1751152073732718,6.882352941176471,1,3,0,3,217,27.0,2.51.154.70,3.0,5.0,3,2,3,3,0,1,2,Active,United Kingdom,0,29,10,2010,1,0,1,1,1,4,451.4555555555555,239.00588235294117,0.02185792349726776,6.882352941176471,0.2350230414746539
17732,16.88722222222222,2.5746383082484914,10.2,19.9,93,5.166666666666667,1,12,373,3,9,12,0.0,18.0,1,0,0,0,18,79.0,20.23.54.143,2.0,5.0,1,6,1,0,3,1,1,Active,United Kingdom,1,24,12,2010,0,0,1,0,0,2,0.8127540106951873,303.97,373.0,18.0,0.0
12855,12.7,4.330127018922195,10.2,17.700000000000003,30,10.0,6,12,373,3,9,12,0.0,3.0,1,0,0,0,3,53.0,134.220.163.203,3.0,5.0,0,4,0,0,3,1,0,Active,United Kingdom,1,23,10,2010,0,0,1,0,0,2,0.1018716577540107,38.1,373.0,3.0,0.0
15752,6.380898058252427,5.092401755480181,-8.45,50.400000000000006,1973,4.788834951456311,-5,30,373,0,11,3,0.0,29.5,1,1,0,1,412,49.1499509964064,136.57.246.178,0.0,0.0,2,0,3,2,1,0,2,Active,United Kingdom,0,19,11,2010,-1,0,2,0,0,3,64.12024390243901,328.61625,0.11976047904191617,29.5,0.0194174757281552
17855,12.292352941176471,6.298406077544307,5.04,30.0,197,11.588235294117649,1,24,373,3,9,12,0.0,17.0,1,0,0,0,17,49.1499509964064,177.115.243.216,3.0,3.0,0,0,1,0,3,1,1,Active,United Kingdom,1,24,10,2010,0,0,1,0,0,2,0.5587433155080214,208.97,373.0,17.0,0.0
14047,37.94147058823529,44.22038095393605,-9.3,183.6,377,11.088235294117649,-2,48,373,3,11,12,0.0,3.142857142857143,1,2,0,2,34,65.0,149.241.123.36,0.0,5.0,3,6,2,2,0,1,2,Active,United Kingdom,0,9,6,2010,0,0,1,0,0,3,129.00099999999998,184.2871428571428,0.024657534246575342,3.142857142857143,0.41176470588235287
17925,244.08,0.0,244.08,244.08,72,72.0,72,72,373,3,10,12,0.0,1.0,1,0,0,0,1,32.0,71.69.58.63,2.0,5.0,0,2,1,0,3,2,0,Active,United Kingdom,1,2,1,2010,1,0,1,0,0,2,0.652620320855615,244.08,373.0,1.0,0.0
13941,104.51936170212764,100.2015244265765,-124.95,356.40000000000003,2307,49.08510638297872,-36,256,373,1,9,12,0.1702127659574468,3.4285714285714284,1,2,0,2,47,25.0,221.16.134.78,2.0,5.0,3,2,3,2,0,2,2,Suspended,United Kingdom,0,5,11,2010,-1,0,1,0,1,3,213.58304347826083,701.772857142857,0.06267806267806268,3.4285714285714284,0.2978723404255319
17017,31.99294776119403,25.38744606828186,-20.0,162.72,6613,24.67537313432836,-16,192,373,3,14,12,0.0410447761194029,3.259259259259259,1,16,0,16,268,31.0,122.180.2.217,2.0,2.0,3,2,3,3,0,2,2,Active,United Kingdom,0,13,9,2010,1,0,1,2,1,4,2143.5275,317.5596296296296,0.008108108108108109,3.259259259259259,1.6119402985074618
14135,35.00231343283582,34.41482256094053,7.800000000000001,237.6,3850,28.73134328358209,2,600,373,1,10,12,0.0820895522388059,6.333333333333333,1,0,0,0,134,40.0,223.114.114.205,2.0,1.0,3,3,3,3,0,2,2,Active,United Kingdom,0,16,9,2010,0,0,1,0,1,4,1563.4366666666667,312.68733333333336,0.005376344086021506,6.333333333333333,0.0
13108,35.00599999999999,27.228325202504344,7.800000000000001,102.0,298,29.8,10,72,373,3,10,12,0.0,10.0,1,0,0,0,10,77.0,124.146.209.237,5.0,5.0,1,6,1,0,3,2,1,Active,United Kingdom,1,23,11,2010,0,0,1,0,0,2,0.935989304812834,350.05999999999995,373.0,10.0,0.0
12471,35.29363465160075,74.53314066081197,-229.95,876.0,7965,15.0,-21,100,373,3,9,12,0.0018832391713747,3.1020408163265305,1,71,0,71,531,74.0,220.204.163.86,1.0,4.0,3,6,3,3,0,2,2,Active,Germany,0,12,6,2009,0,1,1,0,1,4,6246.973333333332,382.46775510204077,0.005390835579514825,3.1020408163265305,6.551789077212806
15601,16.29314009661836,10.112820467885134,-12.5,71.4,4978,12.02415458937198,-2,100,373,4,10,1,0.0338164251207729,13.529411764705882,1,4,0,4,414,79.0,167.129.254.165,3.0,2.0,3,6,3,2,0,1,2,Active,United Kingdom,0,21,6,2010,0,0,1,0,1,4,562.1133333333333,396.7858823529412,0.03038674033149171,13.529411764705882,0.1642512077294674
13418,18.61605095541401,26.89281649889802,-179.39999999999998,250.0,3839,12.226114649681527,-21,80,373,4,10,5,0.0477707006369426,9.695652173913045,1,10,0,10,314,57.0,21.1.132.224,0.0,4.0,3,5,3,2,0,1,2,Active,United Kingdom,0,29,1,2010,1,0,2,0,1,4,449.6492307692308,254.1495652173913,0.0332409972299169,9.695652173913043,0.7324840764331191
14766,17.68664233576642,11.336565531718998,-29.9,54.08,1323,9.656934306569344,-24,48,373,1,13,3,0.0,13.875,1,2,0,2,137,49.1499509964064,58.1.141.174,0.0,4.0,3,0,3,2,0,1,2,Active,United Kingdom,0,8,2,2010,-1,0,2,1,0,3,269.23,302.88375,0.021917808219178082,13.875,0.1167883211678832
15658,17.123214285714287,15.265406418333026,-12.75,76.5,232,4.142857142857143,-2,12,373,3,10,5,0.0,5.0,1,8,0,8,56,33.0,175.209.204.255,2.0,3.0,1,2,2,2,3,0,2,Active,United Kingdom,1,26,9,2010,0,0,2,0,0,2,5.020418848167539,119.8625,1.0382513661202186,5.0,1.1428571428571423
14388,16.607539267015706,8.2241361547503,-15.9,62.400000000000006,1933,10.12041884816754,-2,48,373,4,11,11,0.0,12.4,1,5,0,5,191,62.0,7.247.51.247,4.0,1.0,3,5,3,2,0,1,2,Active,United Kingdom,0,9,10,2010,1,0,0,0,0,4,317.204,317.204,0.024657534246575342,12.4,0.261780104712041
14901,14.438673469387757,14.14226535446836,-3.75,75.0,659,6.724489795918367,-1,48,373,1,11,12,0.0,7.3,1,2,0,2,98,49.1499509964064,3.178.154.31,0.0,4.0,3,0,2,2,0,1,2,Active,United Kingdom,0,10,1,2010,1,0,1,0,0,4,117.91583333333334,141.499,0.03038674033149171,7.3,0.204081632653061
18041,8.778776371308018,12.23376686783441,-15.0,102.0,3810,8.037974683544304,-5,96,373,3,11,12,0.1624472573839662,12.954545454545457,1,2,0,2,474,64.0,100.62.154.195,0.0,2.0,3,5,3,2,0,1,2,Active,United Kingdom,0,7,10,2010,-1,0,1,0,1,4,320.08769230769235,189.14272727272729,0.03314917127071823,12.954545454545455,0.0928270042194088
15955,23.728702702702705,17.656599500372906,-16.5,179.0,2124,11.48108108108108,-10,100,373,3,14,8,0.1027027027027027,8.5625,1,2,0,2,185,49.1499509964064,108.55.156.44,1.0,1.0,3,0,3,2,0,1,2,Active,United Kingdom,0,19,6,2010,-1,0,3,2,1,4,175.59240000000003,274.363125,0.06876790830945559,8.5625,0.1729729729729728
15070,106.2,0.0,106.2,106.2,36,36.0,36,36,373,3,11,12,0.0,1.0,1,0,0,0,1,41.0,81.166.239.30,2.0,2.0,0,3,1,0,3,2,0,Pending,United Kingdom,1,11,2,2010,-1,0,1,0,0,2,0.2839572192513369,106.2,373.0,1.0,0.0
16244,16.733516483516482,4.739304537265726,7.800000000000001,31.6,855,9.395604395604396,2,24,373,3,11,12,0.0,44.0,1,0,0,0,91,43.0,66.136.14.101,2.0,4.0,1,3,2,1,3,1,2,Active,United Kingdom,1,15,9,2010,0,0,1,0,0,2,7.14906103286385,761.375,1.3167701863354038,44.0,0.0
15111,18.66047619047619,7.041915625319937,2.88,39.6,710,8.452380952380953,2,25,373,1,8,10,0.0,23.33333333333333,1,0,0,0,84,42.0,227.106.103.62,0.0,1.0,2,3,2,2,0,1,2,Active,United Kingdom,0,4,3,2010,0,0,0,0,0,0,52.249333333333325,522.4933333333332,0.08430232558139535,23.333333333333332,0.0
14390,15.781683848797252,19.46556603204694,-29.700000000000003,146.25,2125,7.302405498281787,-6,60,373,3,13,11,0.0,10.384615384615383,1,5,0,5,291,77.0,75.191.79.194,1.0,5.0,3,6,3,2,0,1,2,Active,United Kingdom,0,17,11,2010,1,0,0,1,0,4,417.49727272727273,353.2669230769231,0.027548209366391185,10.384615384615385,0.2233676975945012
16546,-3.0945161290322574,91.14179435870642,-403.2000000000001,102.0,-303,-9.774193548387096,-192,48,373,1,11,2,0.0,10.333333333333334,1,6,0,6,31,49.1499509964064,229.107.96.40,3.0,4.0,0,0,0,1,3,0,2,Active,United Kingdom,1,25,6,2010,0,0,1,0,0,2,-0.3285273972602739,-31.97666666666666,3.548780487804878,10.333333333333334,0.5806451612903225
15260,22.830384615384613,13.044509462715611,-30.0,62.5,861,11.038461538461538,-24,40,373,2,13,12,0.0,7.75,1,1,0,1,78,77.0,141.107.17.15,2.0,4.0,2,6,2,2,3,1,2,Active,United Kingdom,1,19,12,2010,1,0,1,1,0,1,17.63138613861386,222.59624999999997,0.3663003663003663,7.75,0.1025641025641024
13305,24.70197530864197,12.442561976915474,9.36,63.6,1232,15.209876543209877,2,48,373,4,10,9,0.1111111111111111,5.0,1,0,0,0,81,62.0,161.243.16.243,4.0,3.0,3,5,3,3,0,2,2,Active,United Kingdom,0,10,6,2010,-1,0,0,0,1,4,400.17199999999997,200.08599999999998,0.01084010840108401,5.0,0.0
14491,20.05470588235294,10.9132030802413,10.08,47.7,139,8.176470588235293,1,24,373,4,15,6,0.0,8.5,1,0,0,0,17,58.0,13.247.214.151,1.0,2.0,1,5,1,2,3,1,1,Suspended,United Kingdom,1,5,12,2010,-1,0,3,2,0,1,1.9371022727272729,170.465,0.8838383838383839,8.5,0.0
14060,30.22354679802956,32.21740325517348,-5.04,252.0,5374,26.47290640394089,-12,144,373,2,12,9,0.0443349753694581,4.3,1,1,0,1,203,46.0,36.43.178.114,3.0,5.0,3,4,3,3,0,2,2,Active,United Kingdom,0,4,12,2010,-1,0,0,1,1,4,1022.5633333333334,306.769,0.013550135501355014,4.3,0.098522167487684
15923,6.051428571428572,4.855696948651435,0.85,20.8,122,5.809523809523809,1,48,373,3,12,12,0.0,21.0,1,0,0,0,21,49.1499509964064,74.81.94.141,1.0,1.0,0,0,1,0,3,1,2,Active,United Kingdom,1,22,10,2010,1,0,1,1,0,2,0.3397860962566845,127.08,373.0,21.0,0.0
16752,23.05555555555556,21.5289840163854,10.2,79.95,54,6.0,1,12,373,3,12,12,0.0,9.0,1,0,0,0,9,49.1499509964064,30.185.238.30,3.0,0.0,0,0,1,0,3,1,1,Active,United Kingdom,1,27,10,2010,-1,0,1,1,0,2,0.5548128342245989,207.5,373.0,9.0,0.0
17287,8.581532258064517,9.178108989599504,0.39,60.0,559,4.508064516129032,1,48,373,1,12,9,0.1854838709677419,12.571428571428571,1,0,0,0,124,18.0,199.10.99.194,1.0,4.0,3,1,2,2,0,0,2,Active,United Kingdom,0,30,10,2010,1,0,0,1,1,3,39.41148148148148,152.01571428571427,0.07492795389048991,12.571428571428571,0.0
15363,18.708823529411767,10.704514749833912,-7.95,39.6,143,8.411764705882353,-1,24,373,3,12,12,0.0,8.0,1,1,0,1,17,42.0,94.211.39.37,1.0,5.0,1,3,1,1,3,1,1,Active,United Kingdom,1,9,11,2010,0,0,1,1,0,2,1.3142561983471075,159.025,1.8257575757575757,8.0,0.1176470588235294
12915,16.529545454545453,5.461284932768397,9.95,25.5,93,4.227272727272728,1,16,373,3,12,12,0.0,9.5,1,0,0,0,22,24.0,252.131.89.162,1.0,4.0,1,1,1,2,3,0,1,Active,United Kingdom,1,22,3,2010,-1,0,1,1,0,1,2.4243333333333332,181.825,0.6651785714285714,9.5,0.0
15544,13.572835249042146,6.099959931115471,-2.55,33.2,3105,11.89655172413793,-3,50,373,4,16,11,0.1111111111111111,11.090909090909092,1,2,0,2,261,26.0,247.255.250.214,3.0,2.0,3,2,3,2,0,1,2,Active,United Kingdom,0,28,4,2010,0,0,0,2,1,4,354.25100000000003,322.04636363636365,0.024725274725274724,11.090909090909092,0.0842911877394631
15738,27.208920454545456,20.61559934957525,-13.2,98.1,2967,16.857954545454547,-8,60,373,0,12,3,0.1477272727272727,2.421052631578948,1,3,0,3,176,49.1499509964064,166.14.192.39,2.0,1.0,3,0,3,2,0,2,2,Active,United Kingdom,0,18,10,2010,1,0,2,1,1,4,239.43850000000003,252.0405263157895,0.05367231638418079,2.4210526315789473,0.32386363636363547
16042,15.298266666666668,8.47856651788486,-17.0,34.68,745,9.933333333333334,-4,36,373,3,12,8,0.0,9.714285714285714,1,4,0,4,75,18.0,182.130.224.43,2.0,5.0,3,1,2,2,0,1,2,Active,United Kingdom,0,6,4,2010,1,0,3,1,0,3,49.88565217391304,163.91,0.06267806267806268,9.714285714285714,0.37333333333333313
17381,184.2948181818182,180.76819032775185,-3.18,1326.0,25646,233.14545454545456,-3,1200,372,0,11,4,0.0909090909090909,1.3333333333333333,1,1,0,1,110,61.0,181.131.169.8,2.0,5.0,3,5,3,2,0,2,2,Active,United Kingdom,0,13,9,2010,-1,0,2,0,1,4,2027.243,675.7476666666666,0.024725274725274724,1.3333333333333333,0.27272727272727
15827,12.249850746268658,10.45101462751216,-30.0,31.6,842,6.283582089552239,-8,24,372,3,15,7,0.0820895522388059,3.65,1,19,0,19,134,25.0,218.96.203.242,1.0,3.0,3,2,2,2,2,1,2,Active,United Kingdom,0,18,2,2010,-1,0,3,2,1,0,22.182162162162165,82.07400000000001,0.24333333333333335,3.65,2.835820895522388
14180,18.71278225806452,14.46431451026946,-19.9,165.0,710,2.8629032258064515,-2,24,372,2,13,12,0.0241935483870967,3.612903225806452,1,8,0,8,248,41.0,191.65.79.132,4.0,1.0,3,3,3,2,0,0,2,Active,United Kingdom,0,9,8,2010,1,0,1,1,1,4,386.73083333333335,149.70225806451614,0.03038674033149171,3.6129032258064515,0.9999999999999989
13117,12.95934210526316,6.254219340685415,1.92,35.95,945,12.43421052631579,1,48,372,4,10,12,0.0,8.25,1,0,0,0,76,80.0,68.92.10.75,4.0,5.0,2,6,2,2,0,1,2,Active,United Kingdom,0,2,1,2010,-1,0,1,0,0,3,42.82217391304348,123.11375,0.06267806267806268,8.25,0.0
16916,4.02979020979021,3.4475158373292314,0.39,19.8,440,3.076923076923077,1,36,372,2,12,11,0.0,64.5,1,0,0,0,143,28.0,178.151.61.47,0.0,4.0,2,2,2,2,0,0,2,Active,United Kingdom,0,26,9,2010,0,0,0,1,0,0,23.050400000000003,288.13000000000005,0.06876790830945559,64.5,0.0
17964,4.535576923076922,5.076298978036434,0.42,29.75,301,2.894230769230769,1,48,372,1,10,11,0.0,42.0,1,0,0,0,104,68.0,3.231.103.17,2.0,1.0,1,6,1,2,1,0,2,Active,United Kingdom,0,22,2,2010,1,0,0,0,0,0,14.293939393939391,235.84999999999997,0.093841642228739,42.0,0.0
14466,31.56111111111112,26.0534191508959,5.8,127.5,1006,13.97222222222222,1,60,372,3,12,11,0.1388888888888889,5.0,1,0,0,0,72,49.1499509964064,22.116.91.248,2.0,2.0,3,0,3,2,0,1,2,Active,United Kingdom,0,29,3,2010,-1,0,0,1,1,3,75.74666666666667,324.62857142857143,0.08430232558139535,5.0,0.0
17235,18.96758620689656,20.257607504901955,0.78,69.36,224,7.724137931034483,1,30,372,0,15,11,0.0,12.0,1,0,0,0,29,25.0,144.208.104.3,4.0,5.0,2,2,2,2,0,1,2,Active,United Kingdom,0,29,12,2010,-1,0,0,2,0,0,21.156153846153853,275.0300000000001,0.07183908045977011,12.0,0.0
16510,19.084615384615383,6.260204489983554,11.9,30.6,92,7.076923076923077,1,24,372,3,13,12,0.0,13.0,1,0,0,0,13,52.0,52.111.161.42,4.0,2.0,0,4,1,0,3,1,1,Active,United Kingdom,1,29,12,2010,-1,0,1,1,0,2,0.6651474530831099,248.1,372.0,13.0,0.0
17802,8.51591836734694,10.475148330273688,-8.95,70.8,743,5.054421768707483,-3,36,372,6,14,6,0.9183673469387756,26.25,1,7,0,7,147,52.0,130.39.255.46,1.0,5.0,2,4,2,2,2,1,2,Active,United Kingdom,0,2,9,2010,0,0,3,2,2,0,15.082409638554216,312.96,0.281786941580756,26.25,0.1904761904761904
15107,12.383,20.73237592701201,-51.0,51.0,162,8.1,-6,48,372,3,15,12,0.25,1.625,1,3,1,3,20,50.0,48.27.252.15,3.0,4.0,1,4,1,1,3,1,1,Active,United Kingdom,1,19,9,2010,-1,0,1,2,1,2,0.7937820512820513,30.9575,5.016129032258065,1.625,1.2
17976,5.433692307692309,5.98723291920785,0.65,31.75,106,1.6307692307692307,1,6,372,3,13,12,0.0,56.0,1,0,0,0,65,76.0,7.109.185.42,2.0,3.0,1,6,1,0,3,0,2,Active,United Kingdom,1,3,10,2010,-1,0,1,1,0,2,0.9468900804289546,353.19000000000005,372.0,56.0,0.0
14449,3.5158914728682173,3.685900385732865,0.19,30.0,757,2.934108527131783,1,27,372,3,12,10,0.0,50.25,1,0,0,0,258,22.0,9.105.134.248,3.0,4.0,2,1,2,2,0,0,2,Pending,United Kingdom,0,23,10,2010,-1,0,0,1,0,0,45.355000000000004,226.775,0.05367231638418079,50.25,0.0
15838,197.34177514792896,239.28609268319795,-280.8,1790.0,9007,53.29585798816568,-9360,1000,372,3,9,8,0.0,2.6666666666666665,1,2,0,2,169,59.0,185.76.30.183,0.0,2.0,3,5,3,2,0,2,2,Active,United Kingdom,0,30,12,2009,0,0,3,0,0,4,2779.2299999999996,1588.1314285714284,0.030470914127423823,2.6666666666666665,0.2485207100591712
16781,15.507894736842108,10.115777873614272,-14.95,31.8,111,5.842105263157895,-1,24,372,3,14,12,0.0,8.5,1,2,0,2,19,56.0,84.126.84.54,2.0,5.0,0,5,1,0,3,1,1,Active,United Kingdom,1,9,12,2010,-1,0,1,2,0,2,0.8050546448087432,147.32500000000002,45.625,8.5,0.2105263157894736
